,Unnamed: 0,Operateur,X,Y,2G,3G,4G
75088,75088,SFR,1042784.0,6301492.0,1,1,1
75089,75089,Orange,1042785.0,6301489.0,1,1,1
75090,75090,Free,1042787.0,6301492.0,0,1,1
75091,75091,Bouygue,1042787.0,6301499.0,1,1,1
75092,75092,Bouygue,1042810.0,6298907.0,1,1,1
75093,75093,Orange,1042835.0,6298458.0,1,1,1
75094,75094,Free,1042845.0,6297727.0,0,1,1
75095,75095,SFR,1042851.0,6297726.0,1,1,1
75096,75096,Bouygue,1042865.0,6879968.0,1,1,1
75097,75097,SFR,1042865.0,6879968.0,1,1,1
75098,75098,Free,1042866.0,6879968.0,0,1,1
75099,75099,SFR,1042877.0,6297796.0,1,1,1
75100,75100,Bouygue,1042877.0,6300187.0,1,1,1
75101,75101,Orange,1042883.0,6298087.0,1,1,1
75102,75102,Orange,1042883.0,6730600.0,1,1,1
75103,75103,SFR,1042885.0,6298544.0,1,1,1
75104,75104,Orange,1042900.0,6300126.0,1,1,1
75105,75105,Orange,1042922.0,6299211.0,1,1,1
75106,75106,Orange,1042923.0,6301558.0,1,1,0
75107,75107,SFR,1042937.0,6297541.0,1,1,1
75108,75108,Free,1042946.0,6299282.0,0,1,1
75109,75109,SFR,1042953.0,6299282.0,1,1,1
75110,75110,SFR,1042963.0,6300061.0,1,1,1
75111,75111,SFR,1042970.0,6867167.0,1,1,1
75112,75112,Free,1042971.0,6298396.0,0,1,1
75113,75113,Bouygue,1042979.0,6867158.0,1,1,1
75114,75114,Bouygue,1042981.0,6299281.0,1,1,1
75115,75115,Orange,1043006.0,6300839.0,1,0,1
75116,75116,SFR,1043037.0,6298337.0,1,0,1
75117,75117,Bouygue,1043045.0,6301109.0,1,1,1
75118,75118,SFR,1043048.0,6297820.0,1,0,0
75119,75119,SFR,1043057.0,6298186.0,1,1,1
75120,75120,SFR,1043126.0,6299582.0,1,1,1
75121,75121,SFR,1043132.0,6729936.0,1,1,1
75122,75122,Orange,1043183.0,6729943.0,1,1,0
75123,75123,Orange,1043184.0,6308734.0,1,1,0
75124,75124,Bouygue,1043188.0,6729949.0,1,1,1
75125,75125,Free,1043194.0,6306777.0,0,1,1
75126,75126,Bouygue,1043198.0,6729944.0,1,1,0
75127,75127,Bouygue,1043208.0,6306792.0,1,1,1
75128,75128,Bouygue,1043209.0,6297641.0,1,1,1
75129,75129,Orange,1043213.0,6837326.0,0,0,1
75130,75130,SFR,1043224.0,6308691.0,1,1,1
75131,75131,Bouygue,1043228.0,6852764.0,1,1,1
75132,75132,SFR,1043245.0,6852752.0,1,1,1
75133,75133,Free,1043247.0,6852748.0,0,1,1
75134,75134,Free,1043252.0,6298626.0,0,1,1
75135,75135,SFR,1043279.0,6298630.0,1,1,1
75136,75136,Orange,1043291.0,6309542.0,1,1,0
75137,75137,Orange,1043296.0,6298562.0,1,1,1
75138,75138,Orange,1043296.0,6299038.0,1,1,1
75139,75139,SFR,1043297.0,6299036.0,1,1,1
75140,75140,SFR,1043302.0,6849242.0,1,1,1
75141,75141,Free,1043304.0,6300108.0,0,1,1
75142,75142,Free,1043304.0,6849236.0,0,1,1
75143,75143,SFR,1043307.0,6298097.0,1,1,1
75144,75144,SFR,1043307.0,6300111.0,1,1,1
75145,75145,Bouygue,1043308.0,6849200.0,1,1,1
75146,75146,Orange,1043313.0,6298118.0,0,1,1
75147,75147,SFR,1043344.0,6306773.0,1,1,1
75148,75148,SFR,1043358.0,6300356.0,1,1,1
75149,75149,Orange,1043387.0,6297812.0,1,1,1
75150,75150,Bouygue,1043398.0,6836175.0,1,1,1
75151,75151,SFR,1043398.0,6836175.0,1,1,1
75152,75152,Orange,1043405.0,6837107.0,1,0,0
75153,75153,Bouygue,1043434.0,6871808.0,1,0,0
75154,75154,Free,1043444.0,6297941.0,0,1,1
75155,75155,Bouygue,1043445.0,6297936.0,1,1,1
75156,75156,SFR,1043450.0,6297941.0,1,1,1
75157,75157,Orange,1043458.0,6300006.0,1,1,1
75158,75158,SFR,1043459.0,6300607.0,1,1,1
75159,75159,SFR,1043479.0,6297782.0,1,0,0
75160,75160,SFR,1043507.0,6298281.0,1,1,1
75161,75161,Orange,1043508.0,6298272.0,0,1,1
75162,75162,Free,1043515.0,6301018.0,0,1,1
75163,75163,SFR,1043535.0,6299337.0,1,1,1
75164,75164,Orange,1043537.0,6297721.0,0,1,0
75165,75165,Free,1043550.0,6299338.0,0,1,1
75166,75166,Bouygue,1043557.0,6871774.0,1,0,0
75167,75167,Orange,1043561.0,6299337.0,1,1,1
75168,75168,Orange,1043611.0,6301062.0,1,1,1
75169,75169,Orange,1043627.0,6297900.0,1,1,1
75170,75170,SFR,1043627.0,6298610.0,1,0,0
75171,75171,Bouygue,1043630.0,6301058.0,1,1,1
75172,75172,Orange,1043646.0,6841203.0,1,1,1
75173,75173,SFR,1043653.0,6841150.0,1,1,1
75174,75174,Free,1043659.0,6841154.0,0,1,1
75175,75175,Bouygue,1043673.0,6298240.0,1,1,1
75176,75176,SFR,1043680.0,6300431.0,1,1,1
75177,75177,Orange,1043680.0,6300433.0,1,1,1
75178,75178,Orange,1043682.0,6297905.0,0,0,0
75179,75179,Bouygue,1043684.0,6300437.0,1,1,1
75180,75180,SFR,1043684.0,6301202.0,1,1,1
75181,75181,Bouygue,1043725.0,6298975.0,1,1,1
75182,75182,Orange,1043734.0,6298055.0,1,0,0
75183,75183,Bouygue,1043739.0,6299714.0,1,1,1
75184,75184,SFR,1043742.0,6299724.0,1,1,1
75185,75185,SFR,1043746.0,6298080.0,1,1,1
75186,75186,Orange,1043763.0,6297775.0,1,0,0
75187,75187,SFR,1043763.0,6298820.0,0,1,1
75188,75188,Orange,1043769.0,6298390.0,1,1,1
75189,75189,Orange,1043779.0,6297892.0,1,0,0
75190,75190,Orange,1043784.0,6301588.0,0,1,1
75191,75191,SFR,1043785.0,6301584.0,1,1,1
75192,75192,SFR,1043786.0,6298504.0,1,1,1
75193,75193,SFR,1043790.0,6299756.0,1,1,1
75194,75194,Free,1043792.0,6299755.0,0,1,1
75195,75195,SFR,1043802.0,6297755.0,1,1,1
75196,75196,Bouygue,1043813.0,6297815.0,1,1,1
75197,75197,Bouygue,1043816.0,6298728.0,1,1,0
75198,75198,Orange,1043824.0,6297768.0,1,1,1
75199,75199,Orange,1043824.0,6298722.0,0,1,0
75200,75200,SFR,1043828.0,6298703.0,1,0,0
75201,75201,Bouygue,1043835.0,6846797.0,1,1,1
75202,75202,SFR,1043849.0,6298038.0,1,1,1
75203,75203,Bouygue,1043850.0,6731591.0,1,1,1
75204,75204,Bouygue,1043856.0,6298698.0,1,0,0
75205,75205,Bouygue,1043859.0,6802388.0,1,1,1
75206,75206,SFR,1043859.0,6802388.0,1,1,1
75207,75207,Free,1043859.0,6802389.0,0,1,1
75208,75208,Bouygue,1043861.0,6298506.0,1,0,1
75209,75209,SFR,1043862.0,6731596.0,1,1,1
75210,75210,SFR,1043865.0,6846804.0,1,1,1
75211,75211,SFR,1043867.0,6298473.0,1,1,1
75212,75212,Orange,1043867.0,6298797.0,1,1,1
75213,75213,Free,1043871.0,6298475.0,0,1,1
75214,75214,SFR,1043871.0,6298790.0,1,1,1
75215,75215,SFR,1043884.0,6299296.0,1,1,1
75216,75216,SFR,1043891.0,6300114.0,1,1,1
75217,75217,Orange,1043903.0,6298056.0,1,0,0
75218,75218,SFR,1043905.0,6827752.0,1,1,1
75219,75219,SFR,1043914.0,6298512.0,1,1,0
75220,75220,SFR,1043916.0,6298470.0,0,1,0
75221,75221,Orange,1043919.0,6827760.0,1,1,0
75222,75222,Bouygue,1043920.0,6827771.0,1,1,1
75223,75223,SFR,1043921.0,6298044.0,1,0,0
75224,75224,Bouygue,1043934.0,6298472.0,1,1,1
75225,75225,Orange,1043936.0,6298464.0,0,1,1
75226,75226,Bouygue,1043949.0,6860940.0,1,1,1
75227,75227,Orange,1043951.0,6830892.0,1,1,0
75228,75228,Free,1043952.0,6830894.0,0,1,0
75229,75229,Bouygue,1043962.0,6830890.0,1,1,0
75230,75230,SFR,1043974.0,6298555.0,1,0,0
75231,75231,Orange,1043980.0,6298331.0,1,0,0
75232,75232,Free,1044008.0,6860943.0,0,1,1
75233,75233,Free,1044014.0,6823221.0,0,1,1
75234,75234,Orange,1044020.0,6298208.0,1,0,0
75235,75235,SFR,1044021.0,6298129.0,1,1,1
75236,75236,Free,1044022.0,6298189.0,0,1,1
75237,75237,Bouygue,1044033.0,6298159.0,1,1,1
75238,75238,SFR,1044043.0,6301156.0,1,1,1
75239,75239,Orange,1044088.0,6297866.0,1,0,0
75240,75240,Bouygue,1044106.0,6298832.0,1,1,1
75241,75241,SFR,1044116.0,6298842.0,0,1,1
75242,75242,Orange,1044127.0,6301084.0,1,1,0
75243,75243,Bouygue,1044131.0,6301045.0,1,1,1
75244,75244,SFR,1044145.0,6303076.0,1,1,1
75245,75245,SFR,1044157.0,6298341.0,1,1,1
75246,75246,Orange,1044197.0,6298460.0,1,1,1
75247,75247,Bouygue,1044208.0,6842539.0,1,1,1
75248,75248,Orange,1044222.0,6730890.0,1,1,0
75249,75249,Orange,1044225.0,6842557.0,1,1,1
75250,75250,Orange,1044233.0,6302120.0,1,1,0
75251,75251,Orange,1044242.0,6892056.0,1,1,0
75252,75252,Bouygue,1044243.0,6892059.0,1,1,0
75253,75253,Free,1044243.0,6892059.0,0,1,0
75254,75254,SFR,1044243.0,6892059.0,1,1,0
75255,75255,SFR,1044245.0,6298251.0,1,0,0
75256,75256,Bouygue,1044259.0,6297895.0,1,1,1
75257,75257,SFR,1044259.0,6823646.0,1,1,1
75258,75258,Orange,1044264.0,6301508.0,1,1,1
75259,75259,Bouygue,1044264.0,6823661.0,1,1,1
75260,75260,Orange,1044264.0,6823668.0,1,1,1
75261,75261,Orange,1044273.0,6297904.0,1,1,1
75262,75262,Orange,1044282.0,6297857.0,1,0,0
75263,75263,SFR,1044293.0,6297892.0,1,0,0
75264,75264,SFR,1044298.0,6298707.0,0,1,0
75265,75265,SFR,1044310.0,6298831.0,1,1,0
75266,75266,SFR,1044311.0,6298559.0,1,1,1
75267,75267,Orange,1044324.0,6297916.0,0,0,0
75268,75268,Free,1044349.0,6301821.0,0,1,1
75269,75269,Bouygue,1044373.0,6301831.0,1,1,1
75270,75270,Orange,1044395.0,6299828.0,1,1,1
75271,75271,SFR,1044396.0,6297939.0,1,1,1
75272,75272,Orange,1044403.0,6303869.0,1,1,1
75273,75273,Orange,1044414.0,6300181.0,1,1,0
75274,75274,SFR,1044418.0,6297934.0,1,1,1
75275,75275,Orange,1044434.0,6297939.0,1,0,0
75276,75276,Orange,1044452.0,6299189.0,1,1,1
75277,75277,SFR,1044453.0,6299191.0,1,1,1
75278,75278,Bouygue,1044468.0,6299175.0,1,1,1
75279,75279,Bouygue,1044474.0,6298518.0,1,1,1
75280,75280,SFR,1044482.0,6300191.0,1,1,1
75281,75281,SFR,1044484.0,6298374.0,1,1,1
75282,75282,SFR,1044487.0,6301460.0,1,1,1
75283,75283,Free,1044488.0,6301464.0,0,1,1
75284,75284,Bouygue,1044491.0,6300208.0,1,1,1
75285,75285,Free,1044491.0,6300208.0,0,1,1
75286,75286,SFR,1044496.0,6298208.0,1,1,1
75287,75287,SFR,1044499.0,6883745.0,1,1,1
75288,75288,Free,1044503.0,6731308.0,0,1,1
75289,75289,Bouygue,1044509.0,6883733.0,1,1,1
75290,75290,Orange,1044522.0,6298046.0,1,0,0
75291,75291,Bouygue,1044548.0,6298090.0,1,1,0
75292,75292,Orange,1044553.0,6297823.0,1,0,0
75293,75293,Bouygue,1044559.0,6297985.0,1,1,1
75294,75294,Orange,1044566.0,6297970.0,1,0,0
75295,75295,Bouygue,1044593.0,6297922.0,1,1,0
75296,75296,SFR,1044594.0,6298569.0,1,1,1
75297,75297,Orange,1044613.0,6301845.0,1,1,0
75298,75298,Bouygue,1044619.0,6334240.0,1,1,1
75299,75299,SFR,1044619.0,6334240.0,1,1,1
75300,75300,SFR,1044623.0,6298719.0,1,1,1
75301,75301,Orange,1044625.0,6298035.0,1,0,0
75302,75302,Bouygue,1044626.0,6298056.0,1,1,1
75303,75303,SFR,1044643.0,6301842.0,1,1,0
75304,75304,Bouygue,1044655.0,6336836.0,1,1,1
75305,75305,SFR,1044655.0,6336836.0,1,1,1
75306,75306,SFR,1044662.0,6298103.0,1,1,1
75307,75307,SFR,1044664.0,6298484.0,1,1,1
75308,75308,SFR,1044671.0,6298186.0,1,0,0
75309,75309,Orange,1044674.0,6297922.0,1,0,0
75310,75310,Orange,1044674.0,6845188.0,1,1,0
75311,75311,Bouygue,1044677.0,6845189.0,1,1,1
75312,75312,Bouygue,1044682.0,6298139.0,1,1,0
75313,75313,Free,1044698.0,6845194.0,0,1,1
75314,75314,Orange,1044703.0,6297871.0,1,0,0
75315,75315,Orange,1044704.0,6298135.0,1,0,0
75316,75316,Orange,1044722.0,6306393.0,1,1,0
75317,75317,Orange,1044725.0,6298087.0,1,0,0
75318,75318,Orange,1044748.0,6298149.0,1,0,0
75319,75319,Orange,1044758.0,6298197.0,1,0,0
75320,75320,Orange,1044769.0,6297952.0,1,0,0
75321,75321,Bouygue,1044777.0,6298205.0,1,1,1
75322,75322,SFR,1044786.0,6298303.0,1,0,0
75323,75323,Bouygue,1044791.0,6298270.0,1,1,1
75324,75324,Orange,1044791.0,6732283.0,0,1,1
75325,75325,Orange,1044792.0,6298645.0,1,1,1
75326,75326,SFR,1044799.0,6297986.0,1,1,1
75327,75327,SFR,1044801.0,6305727.0,1,1,1
75328,75328,Orange,1044824.0,6298249.0,1,0,0
75329,75329,Orange,1044846.0,6298200.0,1,0,0
75330,75330,Orange,1044859.0,6298303.0,1,0,0
75331,75331,SFR,1044894.0,6298580.0,1,1,1
75332,75332,Free,1044896.0,6298573.0,0,1,1
75333,75333,Orange,1044905.0,6838931.0,1,1,1
75334,75334,SFR,1044916.0,6838929.0,1,1,1
75335,75335,Bouygue,1044917.0,6838937.0,1,1,1
75336,75336,SFR,1044919.0,6299576.0,1,1,1
75337,75337,Free,1044922.0,6838934.0,0,1,0
75338,75338,SFR,1044937.0,6299953.0,1,1,1
75339,75339,SFR,1044942.0,6298620.0,1,0,0
75340,75340,SFR,1044949.0,6298885.0,1,1,1
75341,75341,Bouygue,1044954.0,6298863.0,1,1,1
75342,75342,Orange,1044957.0,6298889.0,0,0,0
75343,75343,Orange,1044967.0,6298939.0,0,1,1
75344,75344,SFR,1044970.0,6317194.0,1,1,0
75345,75345,Orange,1044995.0,6299271.0,1,1,1
75346,75346,Orange,1044997.0,6298969.0,0,0,0
75347,75347,Orange,1045058.0,6299354.0,0,0,0
75348,75348,Free,1045069.0,6300601.0,0,1,1
75349,75349,SFR,1045107.0,6299298.0,1,1,1
75350,75350,Free,1045115.0,6299235.0,0,1,1
75351,75351,SFR,1045120.0,6300570.0,1,1,1
75352,75352,Orange,1045129.0,6823498.0,1,1,0
75353,75353,SFR,1045131.0,6859219.0,1,1,1
75354,75354,Orange,1045133.0,6844605.0,1,1,1
75355,75355,SFR,1045136.0,6844605.0,1,1,0
75356,75356,SFR,1045147.0,6298551.0,1,1,1
75357,75357,Orange,1045152.0,6859219.0,1,1,0
75358,75358,Bouygue,1045153.0,6859221.0,1,1,1
75359,75359,Free,1045153.0,6859221.0,0,1,1
75360,75360,Bouygue,1045157.0,6298419.0,1,1,1
75361,75361,Orange,1045158.0,6298424.0,1,1,1
75362,75362,SFR,1045199.0,6297687.0,1,1,1
75363,75363,Bouygue,1045206.0,6297727.0,1,1,1
75364,75364,Orange,1045212.0,6836390.0,1,1,1
75365,75365,SFR,1045236.0,6298296.0,0,1,1
75366,75366,SFR,1045238.0,6299091.0,1,1,1
75367,75367,Free,1045257.0,6837418.0,0,1,1
75368,75368,SFR,1045268.0,6842361.0,1,1,1
75369,75369,Orange,1045270.0,6838407.0,1,1,1
75370,75370,Orange,1045279.0,6300181.0,1,1,1
75371,75371,Free,1045287.0,6302095.0,0,1,1
75372,75372,Free,1045289.0,6842284.0,0,1,1
75373,75373,Orange,1045290.0,6301092.0,1,1,1
75374,75374,Orange,1045294.0,6842283.0,1,1,1
75375,75375,SFR,1045312.0,6328764.0,1,1,0
75376,75376,Free,1045313.0,6303902.0,0,1,1
75377,75377,Orange,1045316.0,6312228.0,1,1,0
75378,75378,Bouygue,1045318.0,6303924.0,1,1,1
75379,75379,Orange,1045326.0,6298846.0,1,1,1
75380,75380,SFR,1045327.0,6837591.0,1,1,1
75381,75381,Bouygue,1045334.0,6298986.0,0,1,1
75382,75382,Orange,1045334.0,6841083.0,1,1,1
75383,75383,Orange,1045340.0,6302087.0,1,1,0
75384,75384,Bouygue,1045343.0,6302088.0,1,1,1
75385,75385,Orange,1045348.0,6299019.0,0,1,0
75386,75386,Bouygue,1045362.0,6837436.0,1,1,1
75387,75387,SFR,1045390.0,6326391.0,1,1,0
75388,75388,Bouygue,1045404.0,6299127.0,1,1,0
75389,75389,Bouygue,1045419.0,6842202.0,1,1,1
75390,75390,SFR,1045437.0,6301148.0,1,1,1
75391,75391,Free,1045442.0,6301139.0,0,1,1
75392,75392,Orange,1045444.0,6831448.0,1,1,0
75393,75393,Bouygue,1045450.0,6299163.0,1,0,1
75394,75394,SFR,1045452.0,6298239.0,1,0,0
75395,75395,SFR,1045459.0,6299543.0,1,1,1
75396,75396,Bouygue,1045471.0,6300766.0,1,1,1
75397,75397,Orange,1045475.0,6300778.0,1,1,1
75398,75398,Free,1045483.0,6298789.0,0,1,1
75399,75399,Bouygue,1045487.0,6298806.0,1,1,1
75400,75400,SFR,1045488.0,6298793.0,1,1,1
75401,75401,SFR,1045531.0,6297933.0,1,1,1
75402,75402,Orange,1045541.0,6297938.0,1,1,1
75403,75403,SFR,1045553.0,6300866.0,1,1,1
75404,75404,SFR,1045560.0,6300075.0,1,1,1
75405,75405,Orange,1045573.0,6301941.0,1,1,1
75406,75406,SFR,1045582.0,6298423.0,1,1,1
75407,75407,Bouygue,1045660.0,6298014.0,1,1,1
75408,75408,Free,1045672.0,6300241.0,0,1,1
75409,75409,SFR,1045703.0,6301642.0,1,1,1
75410,75410,Orange,1045707.0,6857163.0,0,1,0
75411,75411,Orange,1045745.0,6326587.0,1,1,0
75412,75412,Bouygue,1045759.0,6326601.0,1,1,0
75413,75413,Orange,1045784.0,6303320.0,1,1,0
75414,75414,SFR,1045824.0,6843672.0,1,1,1
75415,75415,Orange,1045826.0,6843675.0,0,1,1
75416,75416,Orange,1045835.0,6299313.0,1,1,1
75417,75417,SFR,1045852.0,6298849.0,1,1,1
75418,75418,Bouygue,1045854.0,6311322.0,1,1,1
75419,75419,Orange,1045863.0,6300208.0,1,1,1
75420,75420,Bouygue,1045865.0,6299299.0,1,1,1
75421,75421,Free,1045868.0,6852070.0,0,1,1
75422,75422,SFR,1045870.0,6299309.0,1,1,1
75423,75423,Orange,1045871.0,6852062.0,1,1,1
75424,75424,Bouygue,1045881.0,6857925.0,1,1,1
75425,75425,SFR,1045881.0,6857925.0,1,1,1
75426,75426,SFR,1045882.0,6853684.0,1,1,0
75427,75427,Free,1045884.0,6299314.0,0,1,1
75428,75428,SFR,1045886.0,6835795.0,1,1,1
75429,75429,Bouygue,1045887.0,6839631.0,1,1,1
75430,75430,Free,1045891.0,6840705.0,0,1,1
75431,75431,SFR,1045891.0,6840705.0,1,1,1
75432,75432,SFR,1045898.0,6839753.0,1,1,1
75433,75433,Orange,1045900.0,6839747.0,1,1,1
75434,75434,Free,1045904.0,6839623.0,0,1,1
75435,75435,Orange,1045908.0,6853696.0,1,1,1
75436,75436,Bouygue,1045910.0,6835831.0,1,1,1
75437,75437,Orange,1045916.0,6303998.0,1,1,0
75438,75438,SFR,1045941.0,6311196.0,1,1,1
75439,75439,Orange,1045996.0,6298950.0,1,1,1
75440,75440,SFR,1045998.0,6298951.0,1,1,1
75441,75441,SFR,1046022.0,6302727.0,1,1,1
75442,75442,Free,1046026.0,6302727.0,0,1,0
75443,75443,Bouygue,1046037.0,6809469.0,1,1,1
75444,75444,SFR,1046039.0,6809458.0,1,1,1
75445,75445,Bouygue,1046041.0,6297541.0,1,1,1
75446,75446,Free,1046085.0,6838689.0,0,1,1
75447,75447,Orange,1046106.0,6302418.0,1,1,0
75448,75448,Orange,1046115.0,6836155.0,1,1,1
75449,75449,Orange,1046159.0,6297615.0,1,1,1
75450,75450,Free,1046160.0,6297609.0,0,1,1
75451,75451,Free,1046161.0,6836168.0,0,1,1
75452,75452,Bouygue,1046191.0,6855554.0,1,1,1
75453,75453,SFR,1046197.0,6855571.0,1,1,1
75454,75454,Orange,1046214.0,6855565.0,1,1,0
75455,75455,SFR,1046237.0,6842267.0,1,1,1
75456,75456,SFR,1046238.0,6845922.0,1,1,1
75457,75457,Bouygue,1046255.0,6297089.0,1,1,1
75458,75458,Bouygue,1046264.0,6842182.0,1,1,1
75459,75459,Orange,1046266.0,6842499.0,1,1,1
75460,75460,Orange,1046297.0,6297072.0,1,1,1
75461,75461,SFR,1046302.0,6297074.0,1,1,1
75462,75462,Orange,1046318.0,6858499.0,1,1,1
75463,75463,Orange,1046384.0,6838921.0,1,1,1
75464,75464,Bouygue,1046398.0,6835193.0,1,1,0
75465,75465,Orange,1046402.0,6834773.0,1,1,1
75466,75466,Free,1046404.0,6834776.0,0,1,0
75467,75467,Free,1046417.0,6842381.0,0,1,1
75468,75468,Bouygue,1046444.0,6841337.0,1,0,0
75469,75469,SFR,1046448.0,6298330.0,1,1,1
75470,75470,Free,1046450.0,6298330.0,0,1,1
75471,75471,SFR,1046509.0,6841640.0,1,1,1
75472,75472,Orange,1046513.0,6841658.0,1,1,1
75473,75473,Free,1046514.0,6841652.0,0,1,1
75474,75474,Bouygue,1046543.0,6850124.0,1,1,0
75475,75475,Free,1046591.0,6832675.0,0,1,1
75476,75476,SFR,1046595.0,6832621.0,1,1,1
75477,75477,SFR,1046597.0,6297803.0,1,1,0
75478,75478,Orange,1046599.0,6299322.0,1,1,1
75479,75479,SFR,1046601.0,6303025.0,1,1,1
75480,75480,Orange,1046602.0,6832680.0,1,1,1
75481,75481,SFR,1046631.0,6299335.0,1,1,0
75482,75482,Bouygue,1046641.0,6299353.0,1,1,1
75483,75483,Bouygue,1046646.0,6319213.0,1,1,0
75484,75484,Orange,1046646.0,6319214.0,1,0,0
75485,75485,Orange,1046660.0,6843224.0,1,1,1
75486,75486,Orange,1046661.0,6881471.0,1,1,1
75487,75487,Free,1046663.0,6843227.0,0,1,1
75488,75488,Bouygue,1046669.0,6302039.0,1,1,1
75489,75489,SFR,1046678.0,6843135.0,1,1,1
75490,75490,SFR,1046713.0,6884469.0,1,1,0
75491,75491,Orange,1046717.0,6884458.0,1,1,0
75492,75492,Bouygue,1046718.0,6884461.0,1,1,0
75493,75493,Free,1046718.0,6884461.0,0,1,0
75494,75494,Orange,1046773.0,6831352.0,1,1,1
75495,75495,Bouygue,1046779.0,6831344.0,1,1,1
75496,75496,SFR,1046782.0,6831350.0,1,1,1
75497,75497,Orange,1046789.0,6863031.0,1,1,1
75498,75498,Orange,1046796.0,6302513.0,1,1,0
75499,75499,SFR,1046800.0,6300801.0,1,1,1
75500,75500,SFR,1046802.0,6836932.0,1,1,1
75501,75501,Orange,1046802.0,6836971.0,0,1,1
75502,75502,SFR,1046893.0,6314770.0,1,1,1
75503,75503,Bouygue,1046893.0,6314790.0,1,1,1
75504,75504,Orange,1046938.0,6842236.0,1,1,1
75505,75505,Free,1046941.0,6302712.0,0,1,1
75506,75506,SFR,1046955.0,6877117.0,1,1,1
75507,75507,Orange,1046958.0,6867881.0,1,1,1
75508,75508,Bouygue,1046978.0,6877114.0,1,1,1
75509,75509,Bouygue,1046984.0,6300009.0,1,1,1
75510,75510,Orange,1046985.0,6877103.0,1,1,1
75511,75511,SFR,1046994.0,6834418.0,1,1,1
75512,75512,Bouygue,1047008.0,6296947.0,1,1,1
75513,75513,Free,1047075.0,6844032.0,0,1,1
75514,75514,Orange,1047094.0,6841191.0,1,1,1
75515,75515,SFR,1047096.0,6298679.0,1,1,1
75516,75516,Orange,1047111.0,6844029.0,0,1,1
75517,75517,Bouygue,1047132.0,6841850.0,1,1,1
75518,75518,Free,1047148.0,6841250.0,0,1,0
75519,75519,Orange,1047160.0,6298614.0,0,0,0
75520,75520,Orange,1047160.0,6298614.0,1,1,1
75521,75521,Bouygue,1047175.0,6813742.0,1,1,0
75522,75522,Orange,1047177.0,6843071.0,0,1,1
75523,75523,Free,1047177.0,6845341.0,0,1,1
75524,75524,Bouygue,1047178.0,6843073.0,0,1,1
75525,75525,Bouygue,1047183.0,6845353.0,1,1,1
75526,75526,Bouygue,1047196.0,6841374.0,1,1,1
75527,75527,Free,1047203.0,6839899.0,0,1,1
75528,75528,Orange,1047208.0,6839895.0,1,1,1
75529,75529,SFR,1047210.0,6839897.0,1,1,1
75530,75530,Bouygue,1047223.0,6839875.0,1,1,1
75531,75531,Bouygue,1047248.0,6843892.0,1,1,1
75532,75532,Orange,1047280.0,6299558.0,0,1,1
75533,75533,Orange,1047296.0,6850294.0,1,1,1
75534,75534,Free,1047297.0,6850295.0,0,1,1
75535,75535,SFR,1047331.0,6823257.0,1,1,1
75536,75536,SFR,1047334.0,6851965.0,1,1,0
75537,75537,Bouygue,1047338.0,6823259.0,1,1,1
75538,75538,Bouygue,1047338.0,6851976.0,1,1,0
75539,75539,Orange,1047339.0,6851974.0,1,1,0
75540,75540,Orange,1047350.0,6837767.0,0,1,1
75541,75541,SFR,1047357.0,6838394.0,1,1,1
75542,75542,Orange,1047373.0,6835145.0,0,0,1
75543,75543,Orange,1047450.0,6818445.0,1,0,0
75544,75544,Bouygue,1047451.0,6818446.0,1,1,1
75545,75545,SFR,1047451.0,6818446.0,1,1,1
75546,75546,Orange,1047472.0,6300381.0,1,1,0
75547,75547,Bouygue,1047482.0,6835710.0,1,1,1
75548,75548,SFR,1047486.0,6835701.0,1,1,1
75549,75549,Orange,1047486.0,6835703.0,1,1,1
75550,75550,Orange,1047491.0,6843828.0,0,1,1
75551,75551,SFR,1047532.0,6862953.0,1,1,0
75552,75552,SFR,1047537.0,6849422.0,1,1,1
75553,75553,Orange,1047538.0,6838671.0,1,1,1
75554,75554,SFR,1047541.0,6841224.0,1,1,1
75555,75555,Bouygue,1047547.0,6838658.0,1,1,1
75556,75556,SFR,1047554.0,6880909.0,1,1,1
75557,75557,Free,1047561.0,6838664.0,0,1,1
75558,75558,Bouygue,1047563.0,6849909.0,0,1,0
75559,75559,Orange,1047577.0,6849327.0,1,1,1
75560,75560,Orange,1047589.0,6834299.0,1,1,1
75561,75561,Free,1047592.0,6834302.0,0,1,0
75562,75562,Bouygue,1047593.0,6880917.0,1,1,1
75563,75563,Bouygue,1047594.0,6846896.0,1,1,1
75564,75564,Orange,1047633.0,6848029.0,1,1,0
75565,75565,Bouygue,1047652.0,6305773.0,1,1,1
75566,75566,Free,1047654.0,6305729.0,0,1,1
75567,75567,Free,1047664.0,6844226.0,0,1,1
75568,75568,SFR,1047666.0,6844219.0,1,1,1
75569,75569,Orange,1047679.0,6844571.0,1,1,1
75570,75570,SFR,1047681.0,6836798.0,1,1,1
75571,75571,Bouygue,1047687.0,6869003.0,1,1,1
75572,75572,SFR,1047698.0,6305787.0,1,1,1
75573,75573,Free,1047702.0,6868965.0,0,1,1
75574,75574,Orange,1047704.0,6305816.0,1,1,1
75575,75575,Free,1047705.0,6836966.0,0,1,1
75576,75576,Orange,1047706.0,6836895.0,0,1,1
75577,75577,Orange,1047706.0,6836965.0,0,1,1
75578,75578,Bouygue,1047719.0,6332604.0,1,1,1
75579,75579,SFR,1047719.0,6332604.0,1,1,1
75580,75580,Orange,1047728.0,6846037.0,1,1,1
